date,produit_id,quantite_vendue,prix_unitaire,montant_total
2023-07-06,105,3,982.1,2946.3
2023-07-06,91,9,223.18,2008.6200000000001
2023-07-06,85,8,249.75,1998.0
2023-07-06,88,3,824.19,2472.57
2023-07-06,67,4,46.54,186.16
2023-07-06,87,8,128.29,1026.32
2023-07-06,96,3,669.79,2009.37
2023-07-06,21,7,524.23,3669.61
2023-07-06,24,3,847.41,2542.23
2023-07-06,50,3,891.34,2674.02
2023-07-06,92,7,969.22,6784.54
2023-07-06,66,9,421.3,3791.7000000000003
2023-07-06,65,4,239.82,959.28
2023-07-06,103,5,276.11,1380.5500000000002
2023-07-06,41,10,195.34,1953.4
2023-07-06,48,6,576.19,3457.1400000000003
2023-07-06,57,3,559.52,1678.56
2023-07-06,45,9,870.52,7834.68
2023-07-06,49,4,128.86,515.44
2023-07-06,17,9,290.58,2615.22
2023-07-06,62,9,978.15,8803.35
2023-07-06,55,6,520.75,3124.5
2023-07-06,34,4,96.63,386.52
2023-07-06,33,8,264.73,2117.84
2023-07-06,101,4,800.82,3203.28
2023-07-06,40,1,679.48,679.48
2023-07-06,96,1,669.79,669.79
2023-07-06,87,5,128.29,641.4499999999999
2023-07-06,74,2,565.28,1130.56
2023-07-06,65,5,239.82,1199.1
2023-07-06,32,9,729.52,6565.68
2023-07-06,30,9,989.05,8901.449999999999
2023-07-06,88,3,824.19,2472.57
2023-07-06,99,8,934.2,7473.6
2023-07-06,84,3,446.93,1340.79
2023-07-06,95,7,368.97,2582.79
2023-07-06,73,2,66.64,133.28
2023-07-06,83,7,748.88,5242.16
2023-07-06,42,1,514.3,514.3
2023-07-06,13,1,884.87,884.87
2023-07-06,10,6,690.97,4145.82
2023-07-06,58,4,438.19,1752.76
2023-07-06,91,4,223.18,892.72
2023-07-06,94,1,434.39,434.39
2023-07-06,24,10,847.41,8474.1
2023-07-06,85,2,249.75,499.5
2023-07-06,36,9,683.51,6151.59
2023-07-06,82,2,384.86,769.72
2023-07-06,77,10,500.37,5003.7
2023-07-06,22,4,168.85,675.4
2023-07-06,37,4,56.42,225.68
2023-07-06,94,2,434.39,868.78
2023-07-06,13,3,884.87,2654.61
2023-07-06,23,9,555.48,4999.32
2023-07-06,104,4,748.03,2992.12
2023-07-06,79,3,842.18,2526.54
2023-07-06,38,4,274.3,1097.2
2023-07-06,101,2,800.82,1601.64
2023-07-06,4,4,469.94,1879.76
2023-07-06,68,9,733.32,6599.88
2023-07-06,98,9,149.07,1341.6299999999999
2023-07-06,46,3,566.65,1699.9499999999998
2023-07-06,105,6,982.1,5892.6
2023-07-06,89,4,789.29,3157.16
2023-07-06,99,1,934.2,934.2
2023-07-06,47,2,353.48,706.96
2023-07-06,55,7,520.75,3645.25
2023-07-06,25,10,751.81,7518.099999999999
2023-07-06,5,1,226.95,226.95
2023-07-06,97,4,741.22,2964.88
2023-07-06,103,5,276.11,1380.5500000000002
2023-07-06,53,5,97.21,486.04999999999995
2023-07-06,35,5,166.24,831.2
2023-07-06,67,6,46.54,279.24
2023-07-06,80,5,952.98,4764.9
2023-07-06,49,7,128.86,902.0200000000001
2023-07-06,75,9,832.48,7492.32
2023-07-06,77,2,500.37,1000.74
2023-07-06,65,1,239.82,239.82
2023-07-06,79,4,842.18,3368.72
2023-07-06,94,8,434.39,3475.12
2023-07-06,25,6,751.81,4510.86
2023-07-06,87,6,128.29,769.74
2023-07-06,30,2,989.05,1978.1
2023-07-06,33,10,264.73,2647.3
2023-07-06,58,4,438.19,1752.76
2023-07-06,54,5,13.01,65.05
2023-07-06,39,10,694.49,6944.9
2023-07-06,102,6,436.37,2618.2200000000003
2023-07-06,23,10,555.48,5554.8
2023-07-06,91,10,223.18,2231.8
2023-07-06,78,1,793.14,793.14
2023-07-06,12,10,313.23,3132.3
2023-07-06,37,7,56.42,394.94
2023-07-06,105,10,982.1,9821.0
2023-07-06,85,10,249.75,2497.5
2023-07-06,80,2,952.98,1905.96
2023-07-06,76,5,890.23,4451.15
2023-07-06,51,4,750.63,3002.52
2023-07-06,67,9,46.54,418.86
2023-07-06,29,2,356.09,712.18
2023-07-06,3,4,201.96,807.84
2023-07-06,22,5,168.85,844.25
2023-07-06,81,10,860.02,8600.2
2023-07-06,43,2,201.16,402.32
2023-07-06,35,6,166.24,997.44
2023-07-06,11,5,480.35,2401.75
2023-07-06,46,10,566.65,5666.5
2023-07-06,89,6,789.29,4735.74
2023-07-06,101,9,800.82,7207.38
2023-07-06,14,5,401.77,2008.85
2023-07-06,94,6,434.39,2606.34
2023-07-06,28,9,416.0,3744.0
2023-07-06,57,4,559.52,2238.08
2023-07-06,62,9,978.15,8803.35
2023-07-06,73,5,66.64,333.2
2023-07-06,99,7,934.2,6539.400000000001
2023-07-06,88,6,824.19,4945.14
2023-07-06,50,10,891.34,8913.4
2023-07-06,44,6,236.52,1419.1200000000001
2023-07-06,71,3,370.69,1112.07
2023-07-06,22,7,168.85,1181.95
2023-07-06,48,9,576.19,5185.710000000001
2023-07-06,42,8,514.3,4114.4
2023-07-06,49,5,128.86,644.3000000000001
2023-07-06,67,3,46.54,139.62
2023-07-06,104,3,748.03,2244.09
2023-07-06,54,1,13.01,13.01
2023-07-06,97,4,741.22,2964.88
2023-07-06,31,8,893.41,7147.28
2023-07-06,47,8,353.48,2827.84
2023-07-06,27,7,306.44,2145.08
2023-07-06,20,10,293.45,2934.5
2023-07-06,16,6,399.38,2396.2799999999997
2023-07-06,86,3,560.99,1682.97
2023-07-06,33,2,264.73,529.46
2023-07-06,94,1,434.39,434.39
2023-07-06,73,10,66.64,666.4
2023-07-06,53,5,97.21,486.04999999999995
2023-07-06,12,10,313.23,3132.3
2023-07-06,3,8,201.96,1615.68
2023-07-06,11,5,480.35,2401.75
2023-07-06,45,9,870.52,7834.68
2023-07-06,29,10,356.09,3560.8999999999996
2023-07-06,88,2,824.19,1648.38
2023-07-06,30,2,989.05,1978.1
2023-07-06,23,6,555.48,3332.88
2023-07-06,75,10,832.48,8324.8
2023-07-06,39,3,694.49,2083.4700000000003
2023-07-06,72,10,547.54,5475.4
2023-07-06,22,10,168.85,1688.5
2023-07-06,24,8,847.41,6779.28
2023-07-06,97,8,741.22,5929.76
2023-07-06,54,3,13.01,39.03
2023-07-06,45,5,870.52,4352.6
2023-07-06,58,3,438.19,1314.57
2023-07-06,48,4,576.19,2304.76
2023-07-06,66,8,421.3,3370.4
2023-07-06,4,4,469.94,1879.76
2023-07-06,6,6,832.16,4992.96
2023-07-06,101,5,800.82,4004.1000000000004
2023-07-06,63,7,169.79,1188.53
2023-07-06,51,7,750.63,5254.41
2023-07-06,98,10,149.07,1490.6999999999998
2023-07-06,22,9,168.85,1519.6499999999999
2023-07-06,3,2,201.96,403.92
2023-07-06,45,1,870.52,870.52
2023-07-06,70,7,820.08,5740.56
2023-07-06,13,6,884.87,5309.22
2023-07-06,75,2,832.48,1664.96
2023-07-06,78,8,793.14,6345.12
2023-07-06,16,8,399.38,3195.04
2023-07-06,18,9,604.72,5442.4800000000005
2023-07-06,90,2,129.01,258.02
2023-07-06,4,8,469.94,3759.52
2023-07-06,86,7,560.99,3926.9300000000003
2023-07-06,8,9,694.39,6249.51
2023-07-06,100,8,174.71,1397.68
2023-07-06,52,2,273.99,547.98
2023-07-06,82,7,384.86,2694.02
2023-07-06,5,6,226.95,1361.6999999999998
2023-07-06,9,9,325.17,2926.53
2023-07-06,2,6,318.39,1910.34
2023-07-06,56,8,283.81,2270.48
2023-07-06,11,3,480.35,1441.0500000000002
2023-07-06,29,9,356.09,3204.81
2023-07-06,56,3,283.81,851.4300000000001
2023-07-06,20,2,293.45,586.9
2023-07-06,45,9,870.52,7834.68
2023-07-06,70,4,820.08,3280.32
2023-07-06,21,4,524.23,2096.92
2023-07-06,42,6,514.3,3085.7999999999997
2023-07-06,95,8,368.97,2951.76
2023-07-06,77,9,500.37,4503.33
2023-07-06,24,1,847.41,847.41
2023-07-06,52,5,273.99,1369.95
2023-07-06,62,8,978.15,7825.2
2023-07-06,43,1,201.16,201.16
2023-07-06,14,4,401.77,1607.08
2023-07-06,26,5,676.77,3383.85
2023-07-06,27,8,306.44,2451.52
2023-07-06,37,2,56.42,112.84
2023-07-06,71,7,370.69,2594.83
2023-07-06,6,6,832.16,4992.96
2023-07-06,28,4,416.0,1664.0
2023-07-06,32,1,729.52,729.52
2023-07-06,81,9,860.02,7740.18
2023-07-06,8,6,694.39,4166.34
2023-07-06,25,4,751.81,3007.24
2023-07-06,22,1,168.85,168.85
2023-07-06,12,10,313.23,3132.3
2023-07-06,10,5,690.97,3454.8500000000004
2023-07-06,85,10,249.75,2497.5
2023-07-06,67,5,46.54,232.7
2023-07-06,35,10,166.24,1662.4
2023-07-06,102,2,436.37,872.74
2023-07-06,38,10,274.3,2743.0
2023-07-06,18,10,604.72,6047.200000000001
2023-07-06,75,10,832.48,8324.8
2023-07-06,58,8,438.19,3505.52
2023-07-06,48,8,576.19,4609.52
2023-07-06,23,1,555.48,555.48
2023-07-06,65,5,239.82,1199.1
2023-07-06,80,3,952.98,2858.94
2023-07-06,53,9,97.21,874.89
2023-07-06,55,9,520.75,4686.75
2023-07-06,45,2,870.52,1741.04
2023-07-06,28,3,416.0,1248.0
2023-07-06,105,4,982.1,3928.4
2023-07-06,66,9,421.3,3791.7000000000003
2023-07-06,94,9,434.39,3909.5099999999998
2023-07-06,56,9,283.81,2554.29
2023-07-06,10,3,690.97,2072.91
2023-07-06,3,5,201.96,1009.8000000000001
2023-07-06,14,9,401.77,3615.93
2023-07-06,12,6,313.23,1879.38
2023-07-06,67,5,46.54,232.7
2023-07-06,49,4,128.86,515.44
2023-07-06,81,3,860.02,2580.06
2023-07-06,32,8,729.52,5836.16
2023-07-06,22,8,168.85,1350.8
2023-07-06,4,7,469.94,3289.58
2023-07-06,11,4,480.35,1921.4
2023-07-06,31,3,893.41,2680.23
2023-07-06,55,4,520.75,2083.0
2023-07-06,13,8,884.87,7078.96
2023-07-06,49,10,128.86,1288.6000000000001
2023-07-06,80,7,952.98,6670.860000000001
2023-07-06,93,2,641.75,1283.5
2023-07-06,103,8,276.11,2208.88
2023-07-06,32,4,729.52,2918.08
2023-07-06,77,4,500.37,2001.48
2023-07-06,86,2,560.99,1121.98
2023-07-06,50,6,891.34,5348.04
2023-07-06,19,7,622.88,4360.16
2023-07-06,75,8,832.48,6659.84
2023-07-06,105,2,982.1,1964.2
2023-07-06,17,6,290.58,1743.48
2023-07-06,83,3,748.88,2246.64
2023-07-06,96,4,669.79,2679.16
2023-07-06,24,10,847.41,8474.1
2023-07-06,63,5,169.79,848.9499999999999
2023-07-06,89,1,789.29,789.29
2023-07-06,18,1,604.72,604.72
2023-07-06,58,7,438.19,3067.33
2023-07-06,18,8,604.72,4837.76
2023-07-06,10,7,690.97,4836.79
2023-07-06,58,9,438.19,3943.71
2023-07-06,88,5,824.19,4120.950000000001
2023-07-06,2,3,318.39,955.17
2023-07-06,46,10,566.65,5666.5
2023-07-06,100,7,174.71,1222.97
2023-07-06,23,1,555.48,555.48
2023-07-06,101,3,800.82,2402.46
2023-07-06,49,1,128.86,128.86
2023-07-06,27,7,306.44,2145.08
2023-07-06,99,3,934.2,2802.6000000000004
2023-07-06,52,5,273.99,1369.95
2023-07-06,56,3,283.81,851.4300000000001
2023-07-06,19,5,622.88,3114.4
2023-07-06,26,4,676.77,2707.08
2023-07-06,21,8,524.23,4193.84
2023-07-06,80,10,952.98,9529.8
2023-07-06,32,5,729.52,3647.6
2023-07-06,4,1,469.94,469.94
2023-07-06,41,10,195.34,1953.4
2023-07-06,6,10,832.16,8321.6
2023-07-06,67,2,46.54,93.08
2023-07-06,85,10,249.75,2497.5
2023-07-06,68,10,733.32,7333.200000000001
2023-07-06,94,9,434.39,3909.5099999999998
2023-07-06,75,8,832.48,6659.84
2023-07-06,89,3,789.29,2367.87
2023-07-06,54,9,13.01,117.09
2023-07-06,56,10,283.81,2838.1
2023-07-06,35,9,166.24,1496.16
2023-07-06,16,5,399.38,1996.9
2023-07-06,65,2,239.82,479.64
2023-07-06,41,1,195.34,195.34
2023-07-06,27,1,306.44,306.44
2023-07-06,97,1,741.22,741.22
2023-07-06,52,8,273.99,2191.92
2023-07-06,18,9,604.72,5442.4800000000005
2023-07-06,28,1,416.0,416.0
2023-07-06,50,3,891.34,2674.02
2023-07-06,5,1,226.95,226.95
2023-07-06,30,3,989.05,2967.1499999999996
2023-07-06,98,8,149.07,1192.56
2023-07-06,59,2,152.23,304.46
2023-07-06,88,10,824.19,8241.900000000001
2023-07-06,15,2,898.16,1796.32
2023-07-06,22,2,168.85,337.7
2023-07-06,44,5,236.52,1182.6000000000001
2023-07-06,91,4,223.18,892.72
2023-07-06,45,2,870.52,1741.04
2023-07-06,105,10,982.1,9821.0
2023-07-06,62,9,978.15,8803.35
2023-07-06,64,8,719.57,5756.56
2023-07-06,70,10,820.08,8200.800000000001
2023-07-06,25,6,751.81,4510.86
2023-07-06,79,3,842.18,2526.54
2023-07-06,60,10,491.01,4910.1
2023-07-06,53,9,97.21,874.89
2023-07-06,30,7,989.05,6923.349999999999
2023-07-06,48,10,576.19,5761.900000000001
2023-07-06,56,2,283.81,567.62
2023-07-06,1,5,620.21,3101.05
2023-07-06,52,5,273.99,1369.95
2023-07-06,17,7,290.58,2034.06
2023-07-06,7,10,951.34,9513.4
2023-07-06,33,10,264.73,2647.3
2023-07-06,39,10,694.49,6944.9
2023-07-06,85,9,249.75,2247.75
2023-07-06,69,2,616.83,1233.66
2023-07-06,15,1,898.16,898.16
2023-07-06,89,3,789.29,2367.87
2023-07-06,101,4,800.82,3203.28
2023-07-06,50,2,891.34,1782.68
2023-07-06,22,2,168.85,337.7
2023-07-06,103,2,276.11,552.22
2023-07-06,79,10,842.18,8421.8
2023-07-06,105,2,982.1,1964.2
2023-07-06,42,5,514.3,2571.5
2023-07-06,102,5,436.37,2181.85
2023-07-06,56,2,283.81,567.62
2023-07-06,6,4,832.16,3328.64
2023-07-06,101,8,800.82,6406.56
2023-07-06,43,1,201.16,201.16
2023-07-06,15,7,898.16,6287.12
2023-07-06,35,10,166.24,1662.4
2023-07-06,37,5,56.42,282.1
2023-07-06,98,7,149.07,1043.49
2023-07-06,9,1,325.17,325.17
2023-07-06,85,5,249.75,1248.75
2023-07-06,93,6,641.75,3850.5
2023-07-06,33,5,264.73,1323.65
2023-07-06,86,9,560.99,5048.91
2023-07-06,12,4,313.23,1252.92
2023-07-06,80,5,952.98,4764.9
2023-07-06,62,4,978.15,3912.6
2023-07-06,20,9,293.45,2641.0499999999997
2023-07-06,41,3,195.34,586.02
2023-07-06,23,3,555.48,1666.44
2023-07-06,16,9,399.38,3594.42
2023-07-06,50,3,891.34,2674.02
2023-07-06,51,5,750.63,3753.15
2023-07-06,14,6,401.77,2410.62
2023-07-06,67,1,46.54,46.54
2023-07-06,44,6,236.52,1419.1200000000001
2023-07-06,4,9,469.94,4229.46
2023-07-06,75,2,832.48,1664.96
2023-07-06,96,9,669.79,6028.11
2023-07-06,78,3,793.14,2379.42
2023-07-06,13,6,884.87,5309.22
2023-07-06,34,3,96.63,289.89
2023-07-06,64,2,719.57,1439.14
2023-07-06,20,7,293.45,2054.15
2023-07-06,87,2,128.29,256.58
2023-07-06,38,3,274.3,822.9000000000001
2023-07-06,50,7,891.34,6239.38
2023-07-06,8,2,694.39,1388.78
2023-07-06,2,8,318.39,2547.12
2023-07-06,83,2,748.88,1497.76
2023-07-06,35,8,166.24,1329.92
2023-07-06,75,2,832.48,1664.96
2023-07-06,12,8,313.23,2505.84
2023-07-06,82,1,384.86,384.86
2023-07-06,44,4,236.52,946.08
2023-07-06,28,4,416.0,1664.0
2023-07-06,22,2,168.85,337.7
2023-07-06,79,10,842.18,8421.8
2023-07-06,77,6,500.37,3002.2200000000003
2023-07-06,57,7,559.52,3916.64
2023-07-06,14,3,401.77,1205.31
2023-07-06,4,1,469.94,469.94
2023-07-06,19,3,622.88,1868.6399999999999
2023-07-06,90,2,129.01,258.02
2023-07-06,81,8,860.02,6880.16
2023-07-06,97,9,741.22,6670.9800000000005
2023-07-06,3,2,201.96,403.92
2023-07-06,11,7,480.35,3362.4500000000003
2023-07-06,94,9,434.39,3909.5099999999998
2023-07-06,46,10,566.65,5666.5
2023-07-06,74,10,565.28,5652.799999999999
2023-07-06,77,7,500.37,3502.59
2023-07-06,48,6,576.19,3457.1400000000003
2023-07-06,40,5,679.48,3397.4
2023-07-06,84,6,446.93,2681.58
2023-07-06,46,8,566.65,4533.2
2023-07-06,101,10,800.82,8008.200000000001
2023-07-06,97,5,741.22,3706.1000000000004
2023-07-06,91,3,223.18,669.54
2023-07-06,51,9,750.63,6755.67
2023-07-06,64,10,719.57,7195.700000000001
2023-07-06,95,2,368.97,737.94
2023-07-06,12,2,313.23,626.46
2023-07-06,15,2,898.16,1796.32
2023-07-06,59,9,152.23,1370.07
2023-07-06,36,4,683.51,2734.04
2023-07-06,53,2,97.21,194.42
2023-07-06,30,7,989.05,6923.349999999999
2023-07-06,69,1,616.83,616.83
2023-07-06,44,1,236.52,236.52
2023-07-06,3,6,201.96,1211.76
2023-07-06,29,1,356.09,356.09
2023-07-06,1,6,620.21,3721.26
2023-07-06,2,9,318.39,2865.5099999999998
2023-07-06,82,9,384.86,3463.7400000000002
2023-07-06,32,3,729.52,2188.56
2023-07-06,104,6,748.03,4488.18
2023-07-06,10,10,690.97,6909.700000000001
2023-07-06,62,4,978.15,3912.6
2023-07-06,90,2,129.01,258.02
2023-07-06,61,3,813.34,2440.02
2023-07-06,72,6,547.54,3285.24
2023-07-06,39,8,694.49,5555.92
2023-07-06,52,1,273.99,273.99
2023-07-06,8,10,694.39,6943.9
2023-07-06,29,7,356.09,2492.6299999999997
2023-07-06,24,6,847.41,5084.46
2023-07-06,79,5,842.18,4210.9
2023-07-06,32,6,729.52,4377.12
2023-07-06,70,6,820.08,4920.4800000000005
2023-07-06,77,8,500.37,4002.96
2023-07-06,56,1,283.81,283.81
2023-07-06,28,8,416.0,3328.0
2023-07-06,84,10,446.93,4469.3
2023-07-06,43,2,201.16,402.32
2023-07-06,44,10,236.52,2365.2000000000003
2023-07-06,34,8,96.63,773.04
2023-07-06,53,3,97.21,291.63
2023-07-06,88,2,824.19,1648.38
2023-07-06,65,5,239.82,1199.1
2023-07-06,19,9,622.88,5605.92
2023-07-06,60,1,491.01,491.01
2023-07-06,61,8,813.34,6506.72
2023-07-06,30,8,989.05,7912.4
2023-07-06,44,7,236.52,1655.64
2023-07-06,10,5,690.97,3454.8500000000004
2023-07-06,11,8,480.35,3842.8
2023-07-06,31,9,893.41,8040.69
2023-07-06,45,7,870.52,6093.639999999999
2023-07-06,79,5,842.18,4210.9
2023-07-06,2,1,318.39,318.39
2023-07-06,52,5,273.99,1369.95
2023-07-06,24,9,847.41,7626.69
2023-07-06,17,7,290.58,2034.06
2023-07-06,90,5,129.01,645.05
2023-07-06,3,2,201.96,403.92
2023-07-06,28,4,416.0,1664.0
2023-07-06,60,6,491.01,2946.06
2023-07-06,4,1,469.94,469.94
2023-07-06,105,7,982.1,6874.7
2023-07-06,89,3,789.29,2367.87
2023-07-06,73,1,66.64,66.64
2023-07-06,37,4,56.42,225.68
2023-07-06,58,9,438.19,3943.71
2023-07-06,49,3,128.86,386.58000000000004
2023-07-06,6,8,832.16,6657.28
2023-07-06,38,1,274.3,274.3
2023-07-06,27,2,306.44,612.88
2023-07-06,57,6,559.52,3357.12
2023-07-06,64,10,719.57,7195.700000000001
2023-07-06,84,6,446.93,2681.58
2023-07-06,92,8,969.22,7753.76
2023-07-06,8,9,694.39,6249.51
2023-07-06,91,1,223.18,223.18
2023-07-06,74,7,565.28,3956.96
2023-07-06,87,4,128.29,513.16
2023-07-06,78,4,793.14,3172.56
2023-07-06,41,2,195.34,390.68
2023-07-06,9,10,325.17,3251.7000000000003
2023-07-06,11,3,480.35,1441.0500000000002
2023-07-06,17,10,290.58,2905.7999999999997
2023-07-06,89,5,789.29,3946.45
2023-07-06,29,8,356.09,2848.72
2023-07-06,7,10,951.34,9513.4
2023-07-06,30,2,989.05,1978.1
2023-07-06,59,10,152.23,1522.3
2023-07-06,98,1,149.07,149.07
2023-07-06,70,7,820.08,5740.56
2023-07-06,83,4,748.88,2995.52
2023-07-06,53,7,97.21,680.4699999999999
2023-07-06,80,5,952.98,4764.9
2023-07-06,97,7,741.22,5188.54
2023-07-06,55,4,520.75,2083.0
2023-07-06,76,3,890.23,2670.69
2023-07-06,100,2,174.71,349.42
2023-07-06,104,8,748.03,5984.24
2023-07-06,34,5,96.63,483.15
2023-07-06,102,4,436.37,1745.48
2023-07-06,49,8,128.86,1030.88
2023-07-06,46,10,566.65,5666.5
2023-07-06,71,7,370.69,2594.83
2023-07-06,67,2,46.54,93.08
2023-07-06,1,5,620.21,3101.05
2023-07-06,45,6,870.52,5223.12
2023-07-06,32,10,729.52,7295.2
2023-07-06,34,5,96.63,483.15
2023-07-06,84,4,446.93,1787.72
2023-07-06,24,5,847.41,4237.05
2023-07-06,67,4,46.54,186.16
2023-07-06,92,3,969.22,2907.66
2023-07-06,79,2,842.18,1684.36
2023-07-06,63,4,169.79,679.16
2023-07-06,72,9,547.54,4927.86
2023-07-06,15,4,898.16,3592.64
2023-07-06,96,2,669.79,1339.58
2023-07-06,21,4,524.23,2096.92
2023-07-06,12,2,313.23,626.46
2023-07-06,61,2,813.34,1626.68
2023-07-06,18,10,604.72,6047.200000000001
2023-07-06,58,6,438.19,2629.14
2023-07-06,16,8,399.38,3195.04
2023-07-06,46,1,566.65,566.65
2023-07-06,2,9,318.39,2865.5099999999998
2023-07-06,42,4,514.3,2057.2
2023-07-06,78,2,793.14,1586.28
2023-07-06,93,4,641.75,2567.0
2023-07-06,90,1,129.01,129.01
2023-07-06,23,1,555.48,555.48
2023-07-06,59,3,152.23,456.68999999999994
2023-07-06,76,1,890.23,890.23
2023-07-06,103,3,276.11,828.33
2023-07-06,33,5,264.73,1323.65
2023-07-06,50,6,891.34,5348.04
2023-07-06,87,3,128.29,384.87
2023-07-06,65,9,239.82,2158.38
2023-07-06,13,3,884.87,2654.61
2023-07-06,93,6,641.75,3850.5
2023-07-06,11,6,480.35,2882.1000000000004
2023-07-06,37,7,56.42,394.94
2023-07-06,96,9,669.79,6028.11
2023-07-06,53,9,97.21,874.89
2023-07-06,36,3,683.51,2050.5299999999997
2023-07-06,19,9,622.88,5605.92
2023-07-06,104,3,748.03,2244.09
2023-07-06,105,5,982.1,4910.5
2023-07-06,95,8,368.97,2951.76
2023-07-06,97,5,741.22,3706.1000000000004
2023-07-06,42,8,514.3,4114.4
2023-07-06,4,3,469.94,1409.82
2023-07-06,88,10,824.19,8241.900000000001
2023-07-06,9,4,325.17,1300.68
2023-07-06,8,10,694.39,6943.9
2023-07-06,76,2,890.23,1780.46
2023-07-06,13,5,884.87,4424.35
2023-07-06,50,3,891.34,2674.02
2023-07-06,6,1,832.16,832.16
2023-07-06,10,6,690.97,4145.82
2023-07-06,40,1,679.48,679.48
2023-07-06,18,7,604.72,4233.04
2023-07-06,48,8,576.19,4609.52
2023-07-06,55,3,520.75,1562.25
2023-07-06,74,9,565.28,5087.5199999999995
2023-07-06,11,1,480.35,480.35
2023-07-06,69,1,616.83,616.83
2023-07-06,56,10,283.81,2838.1
2023-07-06,20,7,293.45,2054.15
2023-07-06,102,9,436.37,3927.33
2023-07-06,85,6,249.75,1498.5
2023-07-06,94,4,434.39,1737.56
2023-07-06,79,1,842.18,842.18
2023-07-06,2,10,318.39,3183.8999999999996
2023-07-06,23,1,555.48,555.48
2023-07-06,95,2,368.97,737.94
2023-07-06,48,9,576.19,5185.710000000001
2023-07-06,14,7,401.77,2812.39
2023-07-06,86,8,560.99,4487.92
2023-07-06,52,6,273.99,1643.94
2023-07-06,60,9,491.01,4419.09
2023-07-06,13,7,884.87,6194.09
2023-07-06,6,8,832.16,6657.28
2023-07-06,91,8,223.18,1785.44
2023-07-06,10,2,690.97,1381.94
2023-07-06,11,10,480.35,4803.5
2023-07-06,45,7,870.52,6093.639999999999
2023-07-06,97,7,741.22,5188.54
2023-07-06,22,6,168.85,1013.0999999999999
2023-07-06,85,9,249.75,2247.75
2023-07-06,49,8,128.86,1030.88
2023-07-06,29,8,356.09,2848.72
2023-07-06,96,10,669.79,6697.9
2023-07-06,41,3,195.34,586.02
2023-07-06,94,1,434.39,434.39
2023-07-06,26,10,676.77,6767.7
2023-07-06,69,6,616.83,3700.9800000000005
2023-07-06,5,3,226.95,680.8499999999999
2023-07-06,25,1,751.81,751.81
2023-07-06,76,3,890.23,2670.69
2023-07-06,100,4,174.71,698.84
2023-07-06,46,8,566.65,4533.2
2023-07-06,14,3,401.77,1205.31
2023-07-06,29,3,356.09,1068.27
2023-07-06,93,6,641.75,3850.5
2023-07-06,50,6,891.34,5348.04
2023-07-06,80,6,952.98,5717.88
2023-07-06,32,3,729.52,2188.56
2023-07-06,73,2,66.64,133.28
2023-07-06,25,10,751.81,7518.099999999999
2023-07-06,5,10,226.95,2269.5
2023-07-06,66,6,421.3,2527.8
2023-07-06,42,10,514.3,5143.0
2023-07-06,92,7,969.22,6784.54
2023-07-06,64,4,719.57,2878.28
2023-07-06,77,9,500.37,4503.33
2023-07-06,26,7,676.77,4737.389999999999
2023-07-06,100,8,174.71,1397.68
2023-07-06,44,8,236.52,1892.16
2023-07-06,28,8,416.0,3328.0
2023-07-06,105,3,982.1,2946.3
2023-07-06,51,4,750.63,3002.52
2023-07-06,6,8,832.16,6657.28
2023-07-06,7,3,951.34,2854.02
2023-07-06,33,8,264.73,2117.84
2023-07-06,61,10,813.34,8133.400000000001
2023-07-06,39,9,694.49,6250.41
2023-07-06,38,3,274.3,822.9000000000001
2023-07-06,69,9,616.83,5551.47
2023-07-06,41,10,195.34,1953.4
2023-07-06,48,3,576.19,1728.5700000000002
2023-07-06,78,2,793.14,1586.28
2023-07-06,67,7,46.54,325.78
2023-07-06,55,3,520.75,1562.25
2023-07-06,89,8,789.29,6314.32
2023-07-06,82,9,384.86,3463.7400000000002
2023-07-06,70,2,820.08,1640.16
2023-07-06,30,9,989.05,8901.449999999999
2023-07-06,97,9,741.22,6670.9800000000005
2023-07-06,43,4,201.16,804.64
2023-07-06,25,3,751.81,2255.43
2023-07-06,47,1,353.48,353.48
2023-07-06,83,2,748.88,1497.76
2023-07-06,39,2,694.49,1388.98
2023-07-06,9,7,325.17,2276.19
2023-07-06,51,6,750.63,4503.78
2023-07-06,75,10,832.48,8324.8
2023-07-06,14,6,401.77,2410.62
2023-07-06,65,7,239.82,1678.74
2023-07-06,84,1,446.93,446.93
2023-07-06,103,8,276.11,2208.88
2023-07-06,31,7,893.41,6253.87
2023-07-06,76,9,890.23,8012.07
2023-07-06,90,7,129.01,903.0699999999999
2023-07-06,22,7,168.85,1181.95
2023-07-06,33,7,264.73,1853.1100000000001
2023-07-06,100,9,174.71,1572.39
2023-07-06,74,8,565.28,4522.24
2023-07-06,72,4,547.54,2190.16
2023-07-06,81,7,860.02,6020.139999999999
2023-07-06,58,5,438.19,2190.95
2023-07-06,56,4,283.81,1135.24
2023-07-06,45,5,870.52,4352.6
2023-07-06,94,9,434.39,3909.5099999999998
2023-07-06,35,7,166.24,1163.68
2023-07-06,21,6,524.23,3145.38
2023-07-06,54,3,13.01,39.03
2023-07-06,66,10,421.3,4213.0
2023-07-06,96,9,669.79,6028.11
2023-07-06,38,8,274.3,2194.4
2023-07-06,80,4,952.98,3811.92
2023-07-06,55,10,520.75,5207.5
2023-07-06,33,1,264.73,264.73
2023-07-06,56,3,283.81,851.4300000000001
2023-07-06,11,10,480.35,4803.5
2023-07-06,98,4,149.07,596.28
2023-07-06,31,9,893.41,8040.69
